index,sex,area,effective_sample_size,data_type,type,value,standard_error,age_start,age_end,year_start,year_end
312,female,Netherland,1865.0,p,Intermediate,0.03699731903485255,0.004370785134412222,65,74,1990,1993
313,,Netherland,2301.0,p,Intermediate,0.09300304215558453,0.006054707719934431,75,84,1990,1993
314,male,Netherland,796.0,p,Intermediate,0.10301507537688442,0.010774234668454586,75,84,1990,1993
315,female,Netherland,1505.0,p,Intermediate,0.08704318936877077,0.007266483040846675,75,84,1990,1993
316,,Netherland,1006.0,p,Intermediate,0.15308151093439365,0.011352282415802906,85,98,1990,1993
317,male,Netherland,191.0,p,Intermediate,0.20418848167539266,0.029167825064390064,85,98,1990,1993
318,female,Netherland,815.0,p,Intermediate,0.1374233128834356,0.012060082000737458,85,98,1990,1993
319,,Netherland,9774.0,p,Late,0.0020462451401677922,0.00045708594932462665,55,98,1990,1993
320,male,Netherland,3787.0,p,Late,0.002904673884341167,0.0008745192581754108,55,98,1990,1993
321,female,Netherland,5987.0,p,Late,0.001002171371304493,0.0004089296861306797,55,98,1990,1993
322,,Netherland,3220.0,p,Late,0.008074534161490683,0.0015771402750136285,55,64,1990,1993
323,male,Netherland,1418.0,p,Late,0.00916784203102962,0.0025310195049627546,55,64,1990,1993
324,female,Netherland,1802.0,p,Late,0.006104328523862375,0.0018348981193210946,55,64,1990,1993
325,,Netherland,3247.0,p,Late,0.008007391438250694,0.0015640787061843482,65,74,1990,1993
326,male,Netherland,1382.0,p,Late,0.008683068017366137,0.0024956796746527037,65,74,1990,1993
327,female,Netherland,1865.0,p,Late,0.005898123324396783,0.0017730988709728046,65,74,1990,1993
328,,Netherland,2301.0,p,Late,0.036940460669274235,0.0039320534512750005,75,84,1990,1993
329,male,Netherland,796.0,p,Late,0.035175879396984924,0.006529651820466749,75,84,1990,1993
330,female,Netherland,1505.0,p,Late,0.037873754152823916,0.004920587498294184,75,84,1990,1993
331,,Netherland,1006.0,p,Late,0.11033797216699799,0.009878159537584566,85,98,1990,1993
332,male,Netherland,191.0,p,Late,0.09424083769633508,0.021140207863603842,85,98,1990,1993
333,female,Netherland,815.0,p,Late,0.11533742331288345,0.01118909976238258,85,98,1990,1993
334,,Netherland,9774.0,p,Late-wet,0.011049723756906077,0.0010573694808971039,55,98,1990,1993
335,male,Netherland,3787.0,p,Late-wet,0.007921837866385001,0.0014405829394704955,55,98,1990,1993
336,female,Netherland,5987.0,p,Late-wet,0.012026056455653921,0.0014087363970862635,55,98,1990,1993
337,,Netherland,3220.0,p,Late-wet,0.0009316770186335405,0.0005376533427275561,55,64,1990,1993
338,male,Netherland,1418.0,p,Late-wet,0.0007052186177715093,0.0007049699072655301,55,64,1990,1993
339,female,Netherland,1802.0,p,Late-wet,0.0011098779134295226,0.0007843665606518512,55,64,1990,1993
340,,Netherland,3247.0,p,Late-wet,0.004003695719125347,0.0011082002683795316,65,74,1990,1993
341,male,Netherland,1382.0,p,Late-wet,0.0028943560057887122,0.0014450821610952859,65,74,1990,1993
342,female,Netherland,1865.0,p,Late-wet,0.00482573726541555,0.0016046931045920665,65,74,1990,1993
343,,Netherland,2301.0,p,Late-wet,0.023902651021295088,0.003184280319639181,75,84,1990,1993
344,male,Netherland,796.0,p,Late-wet,0.02386934673366834,0.0054102546661858025,75,84,1990,1993
345,female,Netherland,1505.0,p,Late-wet,0.023920265780730896,0.003938740769287553,75,84,1990,1993
346,,Netherland,1006.0,p,Late-wet,0.073558648111332,0.008230511858121896,85,98,1990,1993
347,male,Netherland,191.0,p,Late-wet,0.06806282722513089,0.01822349308980016,85,98,1990,1993
348,female,Netherland,815.0,p,Late-wet,0.07484662576687116,0.009217521883157359,85,98,1990,1993
349,,Netherland,9774.0,p,Late-dry,0.006036423163494987,0.0007834998294177133,55,98,1990,1993
350,male,Netherland,3787.0,p,Late-dry,0.006073409030895168,0.0012625418062072536,55,98,1990,1993
351,female,Netherland,5987.0,p,Late-dry,0.0060130282278269605,0.000999153785885867,55,98,1990,1993
352,,Netherland,3220.0,p,Late-dry,0.0009316770186335405,0.0005376533427275561,55,64,1990,1993
353,male,Netherland,1418.0,p,Late-dry,0.002115655853314528,0.001220181682472075,55,64,1990,1993
354,female,Netherland,1802.0,p,Late-dry,0.0,0.0,55,64,1990,1993
355,,Netherland,3247.0,p,Late-dry,0.004003695719125347,0.0011082002683795316,65,74,1990,1993
356,male,Netherland,1382.0,p,Late-dry,0.005788712011577425,0.00204068651809647,65,74,1990,1993
357,female,Netherland,1865.0,p,Late-dry,0.0021447721179624667,0.0010712354298312416,65,74,1990,1993
358,,Netherland,2301.0,p,Late-dry,0.01303780964797914,0.00236479918187677,75,84,1990,1993
359,male,Netherland,796.0,p,Late-dry,0.011306532663316585,0.003747477373029658,75,84,1990,1993
360,female,Netherland,1505.0,p,Late-dry,0.013953488372093023,0.003023582673301267,75,84,1990,1993
361,,Netherland,1006.0,p,Late-dry,0.036779324055666,0.005934249194017229,85,98,1990,1993
362,male,Netherland,191.0,p,Late-dry,0.026178010471204192,0.011552910886104452,85,98,1990,1993
363,female,Netherland,815.0,p,Late-dry,0.04049079754601227,0.0069043680368193645,85,98,1990,1993
364,,Finland,478.0,p,Late,0.08158995815899582,0.012520530160300648,70,95,1991,1991
365,male,Finland,173.0,p,Late,0.11560693641618495,0.02431036942682057,70,95,1991,1991
366,female,Finland,305.0,p,Late,0.062295081967213124,0.013839170439687692,70,95,1991,1991
367,,Finland,478.0,p,Late-wet,0.037656903765690385,0.008707095813122491,70,95,1991,1991
368,male,Finland,173.0,p,Late-wet,0.05202312138728324,0.016883948704720278,70,95,1991,1991
369,female,Finland,305.0,p,Late-wet,0.02950819672131148,0.009689856627805986,70,95,1991,1991
370,,Finland,478.0,p,Late-dry,0.043933054393305436,0.009374020576451772,70,95,1991,1991
371,male,Finland,173.0,p,Late-dry,0.06358381502890173,0.018551741967547813,70,95,1991,1991
372,female,Finland,305.0,p,Late-dry,0.032786885245901634,0.010196737729964631,70,95,1991,1991
373,,Barbados,3337.0,p,Any,0.19478573569074006,0.006855769404458362,40,95,1995,1995
374,male,Barbados,1425.0,p,Any,0.19649122807017544,0.01052590539879186,40,95,1995,1995
375,female,Barbados,1912.0,p,Any,0.09884937238493724,0.006825613754034756,40,95,1995,1995
376,,Barbados,1162.0,p,Any,0.1342512908777969,0.01000119966020265,40,49,1995,1995
377,male,Barbados,526.0,p,Any,0.12927756653992395,0.014628795846777376,40,49,1995,1995
378,female,Barbados,636.0,p,Any,0.18396226415094336,0.015363527294942909,40,49,1995,1995
379,,Barbados,964.0,p,Any,0.20228215767634847,0.012937933802623505,50,59,1995,1995
380,male,Barbados,393.0,p,Any,0.20865139949109407,0.020497377290275537,50,59,1995,1995
381,female,Barbados,571.0,p,Any,0.1961471103327496,0.016617327980557466,50,59,1995,1995
382,,Barbados,771.0,p,Any,0.2555123216601816,0.01570751532850051,60,69,1995,1995
383,male,Barbados,307.0,p,Any,0.26384364820846906,0.025152963801023883,60,69,1995,1995
384,female,Barbados,464.0,p,Any,0.25,0.020102110028208654,60,69,1995,1995
385,,Barbados,390.0,p,Any,0.24102564102564106,0.02165772683775989,70,79,1995,1995
386,male,Barbados,171.0,p,Any,0.2631578947368421,0.03367420596271555,70,79,1995,1995
387,female,Barbados,219.0,p,Any,0.2237442922374429,0.028161535340484774,70,79,1995,1995
388,,Barbados,50.0,p,Any,0.18,0.0543323108288245,80,95,1995,1995
389,male,Barbados,28.0,p,Any,0.14285714285714285,0.06613000712661082,80,95,1995,1995
390,female,Barbados,22.0,p,Any,0.2272727272727273,0.08934606739851096,80,95,1995,1995
391,,Barbados,3337.0,p,Early to intermediate,0.18909199880131847,0.006778666468133492,40,95,1995,1995
392,male,Barbados,1425.0,p,Early to intermediate,0.19298245614035087,0.010454252144626627,40,95,1995,1995
393,female,Barbados,1912.0,p,Early to intermediate,0.20135983263598325,0.009171028675391294,40,95,1995,1995
394,,Barbados,1162.0,p,Early to intermediate,0.12994836488812392,0.009864040786935277,40,49,1995,1995
395,male,Barbados,526.0,p,Early to intermediate,0.12547528517110265,0.014443494067536441,40,49,1995,1995
396,female,Barbados,636.0,p,Early to intermediate,0.1792452830188679,0.015209047060069187,40,49,1995,1995
397,,Barbados,964.0,p,Early to intermediate,0.19398340248962656,0.012735493009995706,50,59,1995,1995
398,male,Barbados,393.0,p,Early to intermediate,0.20610687022900764,0.020404736033678515,50,59,1995,1995
399,female,Barbados,571.0,p,Early to intermediate,0.18563922942206654,0.016271412185294848,50,59,1995,1995
400,,Barbados,771.0,p,Early to intermediate,0.251621271076524,0.015628136811705787,60,69,1995,1995
401,male,Barbados,307.0,p,Early to intermediate,0.26058631921824105,0.02505245893218783,60,69,1995,1995
402,female,Barbados,464.0,p,Early to intermediate,0.24568965517241376,0.019985245015972045,60,69,1995,1995
403,,Barbados,390.0,p,Early to intermediate,0.2307692307692308,0.021334622931739586,70,79,1995,1995
404,male,Barbados,171.0,p,Early to intermediate,0.2573099415204678,0.03342981961169074,70,79,1995,1995
405,female,Barbados,219.0,p,Early to intermediate,0.2100456621004566,0.02752553666406742,70,79,1995,1995
406,,Barbados,50.0,p,Early to intermediate,0.18,0.0543323108288245,80,95,1995,1995
407,male,Barbados,28.0,p,Early to intermediate,0.14285714285714285,0.06613000712661082,80,95,1995,1995
408,female,Barbados,22.0,p,Early to intermediate,0.2272727272727273,0.08934606739851096,80,95,1995,1995
409,,Barbados,3344.0,p,Late,0.005681818181818182,0.0012997900920852323,40,95,1995,1995
410,male,Barbados,1428.0,p,Late,0.003501400560224089,0.0015631301540147008,40,95,1995,1995
411,female,Barbados,1916.0,p,Late,0.0073068893528183704,0.0019457006188319914,40,95,1995,1995
412,,Barbados,1159.0,p,Late,0.0043140638481449535,0.0019251419277506988,40,49,1995,1995
413,male,Barbados,525.0,p,Late,0.0038095238095238095,0.002688604289312839,40,49,1995,1995
414,female,Barbados,634.0,p,Late,0.00473186119873817,0.002725470088915709,40,49,1995,1995
415,,Barbados,964.0,p,Late,0.007261410788381744,0.0027345724748242656,50,59,1995,1995
416,male,Barbados,393.0,p,Late,0.002544529262086514,0.0025412898855190595,50,59,1995,1995
417,female,Barbados,571.0,p,Late,0.010507880910683012,0.004267226415072849,50,59,1995,1995
418,,Barbados,769.0,p,Late,0.003901170351105332,0.0022479440747191653,60,69,1995,1995
419,male,Barbados,304.0,p,Late,0.003289473684210526,0.003284058909042872,60,69,1995,1995
420,female,Barbados,465.0,p,Late,0.004301075268817204,0.0030347719690244795,60,69,1995,1995
421,,Barbados,400.0,p,Late,0.01,0.0049749371855331,70,79,1995,1995
422,male,Barbados,176.0,p,Late,0.005681818181818182,0.005665653659214955,70,79,1995,1995
423,female,Barbados,224.0,p,Late,0.013392857142857142,0.007680415876600463,70,79,1995,1995
424,,Barbados,52.0,p,Late,0.0,0.0,80,95,1995,1995
425,male,Barbados,30.0,p,Late,0.0,0.0,80,95,1995,1995
426,female,Barbados,22.0,p,Late,0.0,0.0,80,95,1995,1995
427,,Barbados,3336.0,p,Late-wet,0.0050959232613908894,0.0012327897759740198,40,95,1995,1995
428,male,Barbados,1424.0,p,Late-wet,0.002106741573033708,0.0012150458945932078,40,95,1995,1995
429,female,Barbados,1912.0,p,Late-wet,0.007322175732217573,0.001949756109998105,40,95,1995,1995
430,,Barbados,3344.0,p,Late-dry,0.0005980861244019139,0.0004227842668557465,40,95,1995,1995
431,male,Barbados,1428.0,p,Late-dry,0.0014005602240896359,0.000989651869564751,40,95,1995,1995
432,female,Barbados,1916.0,p,Late-dry,0.0,0.0,40,95,1995,1995
433,,Barbados,3337.0,p,Any,0.19478573569074006,0.006855769404458362,40,95,1995,1995
434,male,Barbados,1425.0,p,Any,0.19649122807017544,0.01052590539879186,40,95,1995,1995
435,female,Barbados,1912.0,p,Any,0.09884937238493724,0.006825613754034756,40,95,1995,1995
436,,Barbados,1162.0,p,Any,0.1342512908777969,0.01000119966020265,40,49,1995,1995
437,male,Barbados,526.0,p,Any,0.12927756653992395,0.014628795846777376,40,49,1995,1995
438,female,Barbados,636.0,p,Any,0.18396226415094336,0.015363527294942909,40,49,1995,1995
439,,Barbados,964.0,p,Any,0.20228215767634847,0.012937933802623505,50,59,1995,1995
440,male,Barbados,393.0,p,Any,0.20865139949109407,0.020497377290275537,50,59,1995,1995
441,female,Barbados,571.0,p,Any,0.1961471103327496,0.016617327980557466,50,59,1995,1995
442,,Barbados,771.0,p,Any,0.2555123216601816,0.01570751532850051,60,69,1995,1995
443,male,Barbados,307.0,p,Any,0.26384364820846906,0.025152963801023883,60,69,1995,1995
444,female,Barbados,464.0,p,Any,0.25,0.020102110028208654,60,69,1995,1995
445,,Barbados,390.0,p,Any,0.24102564102564106,0.02165772683775989,70,79,1995,1995
446,male,Barbados,171.0,p,Any,0.2631578947368421,0.03367420596271555,70,79,1995,1995
447,female,Barbados,219.0,p,Any,0.2237442922374429,0.028161535340484774,70,79,1995,1995
448,,Barbados,50.0,p,Any,0.18,0.0543323108288245,80,95,1995,1995
449,male,Barbados,28.0,p,Any,0.14285714285714285,0.06613000712661082,80,95,1995,1995
450,female,Barbados,22.0,p,Any,0.2272727272727273,0.08934606739851096,80,95,1995,1995
451,,Barbados,3337.0,p,Early to intermediate,0.18909199880131847,0.006778666468133492,40,95,1995,1995
452,male,Barbados,1425.0,p,Early to intermediate,0.19298245614035087,0.010454252144626627,40,95,1995,1995
453,female,Barbados,1912.0,p,Early to intermediate,0.20135983263598325,0.009171028675391294,40,95,1995,1995
454,,Barbados,1162.0,p,Early to intermediate,0.12994836488812392,0.009864040786935277,40,49,1995,1995
455,male,Barbados,526.0,p,Early to intermediate,0.12547528517110265,0.014443494067536441,40,49,1995,1995
456,female,Barbados,636.0,p,Early to intermediate,0.1792452830188679,0.015209047060069187,40,49,1995,1995
457,,Barbados,964.0,p,Early to intermediate,0.19398340248962656,0.012735493009995706,50,59,1995,1995
458,male,Barbados,393.0,p,Early to intermediate,0.20610687022900764,0.020404736033678515,50,59,1995,1995
459,female,Barbados,571.0,p,Early to intermediate,0.18563922942206654,0.016271412185294848,50,59,1995,1995
460,,Barbados,771.0,p,Early to intermediate,0.251621271076524,0.015628136811705787,60,69,1995,1995
461,male,Barbados,307.0,p,Early to intermediate,0.26058631921824105,0.02505245893218783,60,69,1995,1995
462,female,Barbados,464.0,p,Early to intermediate,0.24568965517241376,0.019985245015972045,60,69,1995,1995
463,,Barbados,390.0,p,Early to intermediate,0.2307692307692308,0.021334622931739586,70,79,1995,1995
464,male,Barbados,171.0,p,Early to intermediate,0.2573099415204678,0.03342981961169074,70,79,1995,1995
465,female,Barbados,219.0,p,Early to intermediate,0.2100456621004566,0.02752553666406742,70,79,1995,1995
466,,Barbados,50.0,p,Early to intermediate,0.18,0.0543323108288245,80,95,1995,1995
467,male,Barbados,28.0,p,Early to intermediate,0.14285714285714285,0.06613000712661082,80,95,1995,1995
468,female,Barbados,22.0,p,Early to intermediate,0.2272727272727273,0.08934606739851096,80,95,1995,1995
469,,Barbados,3344.0,p,Late,0.005681818181818182,0.0012997900920852323,40,95,1995,1995
470,male,Barbados,1428.0,p,Late,0.003501400560224089,0.0015631301540147008,40,95,1995,1995
471,female,Barbados,1916.0,p,Late,0.0073068893528183704,0.0019457006188319914,40,95,1995,1995
472,,Barbados,1159.0,p,Late,0.0043140638481449535,0.0019251419277506988,40,49,1995,1995
473,male,Barbados,525.0,p,Late,0.0038095238095238095,0.002688604289312839,40,49,1995,1995
474,female,Barbados,634.0,p,Late,0.00473186119873817,0.002725470088915709,40,49,1995,1995
475,,Barbados,964.0,p,Late,0.007261410788381744,0.0027345724748242656,50,59,1995,1995
476,male,Barbados,393.0,p,Late,0.002544529262086514,0.0025412898855190595,50,59,1995,1995
477,female,Barbados,571.0,p,Late,0.010507880910683012,0.004267226415072849,50,59,1995,1995
478,,Barbados,769.0,p,Late,0.003901170351105332,0.0022479440747191653,60,69,1995,1995
479,male,Barbados,304.0,p,Late,0.003289473684210526,0.003284058909042872,60,69,1995,1995
480,female,Barbados,465.0,p,Late,0.004301075268817204,0.0030347719690244795,60,69,1995,1995
481,,Barbados,400.0,p,Late,0.01,0.0049749371855331,70,79,1995,1995
482,male,Barbados,176.0,p,Late,0.005681818181818182,0.005665653659214955,70,79,1995,1995
483,female,Barbados,224.0,p,Late,0.013392857142857142,0.007680415876600463,70,79,1995,1995
484,,Barbados,52.0,p,Late,0.0,0.0,80,95,1995,1995
485,male,Barbados,30.0,p,Late,0.0,0.0,80,95,1995,1995
486,female,Barbados,22.0,p,Late,0.0,0.0,80,95,1995,1995
487,,Barbados,3336.0,p,Late-wet,0.0050959232613908894,0.0012327897759740198,40,95,1995,1995
488,male,Barbados,1424.0,p,Late-wet,0.002106741573033708,0.0012150458945932078,40,95,1995,1995
489,female,Barbados,1912.0,p,Late-wet,0.007322175732217573,0.001949756109998105,40,95,1995,1995
490,,Barbados,3344.0,p,Late-dry,0.0005980861244019139,0.0004227842668557465,40,95,1995,1995
491,male,Barbados,1428.0,p,Late-dry,0.0014005602240896359,0.000989651869564751,40,95,1995,1995
492,female,Barbados,1916.0,p,Late-dry,0.0,0.0,40,95,1995,1995
493,,Italy,368.0,p,Late,0.010869565217391304,0.005405165044280658,60,89,1991,1991
494,male,Italy,162.0,p,Late,0.006172839506172839,0.006153758040098203,60,89,1991,1991
495,female,Italy,206.0,p,Late,0.014563106796116504,0.008346565690046373,60,89,1991,1991
496,,Italy,96.0,p,Late,0.04166666666666666,0.020394687716095008,75,89,1991,1991
497,,Italy,368.0,p,Late-wet,0.005434782608695652,0.003832514551821501,60,89,1991,1991
498,,Italy,96.0,p,Late-wet,0.02083333333333333,0.014577131617835647,75,89,1991,1991
499,,Italy,368.0,p,Late-dry,0.005434782608695652,0.003832514551821501,60,89,1991,1991
500,,Italy,96.0,p,Late-dry,0.02083333333333333,0.014577131617835647,75,89,1991,1991
501,,Italy,368.0,p,Late,0.010869565217391304,0.005405165044280658,60,89,1991,1991
502,male,Italy,162.0,p,Late,0.006172839506172839,0.006153758040098203,60,89,1991,1991
503,female,Italy,206.0,p,Late,0.014563106796116504,0.008346565690046373,60,89,1991,1991
504,,Italy,96.0,p,Late,0.04166666666666666,0.020394687716095008,75,89,1991,1991
505,,Italy,368.0,p,Late-wet,0.005434782608695652,0.003832514551821501,60,89,1991,1991
506,,Italy,96.0,p,Late-wet,0.02083333333333333,0.014577131617835647,75,89,1991,1991
507,,Italy,368.0,p,Late-dry,0.005434782608695652,0.003832514551821501,60,89,1991,1991
508,,Italy,96.0,p,Late-dry,0.02083333333333333,0.014577131617835647,75,89,1991,1991
509,,US,11532.0,p,Any,0.044831772459243836,0.0019269949286916848,48,72,1993,1995
510,male,US,5111.0,p,Any,0.04774016826452749,0.0029824060032310174,48,72,1993,1995
511,female,US,6421.0,p,Any,0.04251674194050771,0.002517933454144566,48,72,1993,1995
512,,US,2637.0,p,Any,0.023890784982935155,0.002973783526517039,48,54,1993,1995
513,male,US,1059.0,p,Any,0.0226628895184136,0.004573322791693725,48,54,1993,1995
514,female,US,1578.0,p,Any,0.024081115335868188,0.003859150009519604,48,54,1993,1995
515,,US,3221.0,p,Any,0.03446134740763738,0.0032140719651994995,55,59,1993,1995
516,male,US,1372.0,p,Any,0.03571428571428571,0.005010104622765132,55,59,1993,1995
517,female,US,1849.0,p,Any,0.0335316387236344,0.004186515989703139,55,59,1993,1995
518,,US,2859.0,p,Any,0.05106680657572578,0.004116992650727363,60,64,1993,1995
519,male,US,1294.0,p,Any,0.059505409582689336,0.006576415393113979,60,64,1993,1995
520,female,US,1565.0,p,Any,0.04408945686900959,0.005189420096136823,60,64,1993,1995
521,,US,2815.0,p,Any,0.06856127886323267,0.004762965101231489,65,72,1993,1995
522,male,US,1386.0,p,Any,0.06565656565656566,0.006652896007256535,65,72,1993,1995
523,female,US,1429.0,p,Any,0.07207837648705387,0.006841353495890587,65,72,1993,1995
